#time,flux,flux_err
2459883.005537309,1.008785725,0.0035944001
2459883.006926204,1.006445527,0.0035941163
2459883.008315098,1.005513668,0.0035922995
2459883.0097039924,1.0015106201,0.003591152
2459883.011092887,1.00037062168,0.0035886306
2459883.0124817807,1.0028625727,0.0035921868
2459883.013870676,1.0052155256,0.0035894266
2459883.01525957,0.9994223714,0.0035885072
2459883.016648464,1.001100421,0.0035870597
2459883.0180373583,1.0024933815,0.0035865009
2459883.0194262527,0.99991697073,0.0035838422
2459883.020815147,0.99904215336,0.003582887
2459883.022204041,1.0029382706,0.0035849127
2459883.023592936,1.0010331869,0.003585626
2459883.0249818303,0.995656371,0.003579813
2459883.0263707247,1.003599286,0.0035899798
2459883.027759619,1.0008536577,0.003586631
2459883.029148513,1.0007894039,0.0035833428
2459883.030537408,1.0028204918,0.0035824974
2459883.031926302,1.007284999,0.003583412
2459883.033315196,0.9957535863,0.0035852767
2459883.0347040906,0.9953733683,0.0035777856
2459883.036092985,0.9987029433,0.003582174
2459883.03748188,1.005291462,0.0035817488
2459883.0388707737,1.0040398836,0.003580479
2459883.040259668,1.003617406,0.0035775846
2459883.041648562,0.9985969067,0.003574085
2459883.043037457,0.997003913,0.0035743956
2459883.044426351,0.9976320863,0.0035745369
2459883.045815245,1.0008957386,0.003574944
2459883.04720414,0.99769634,0.0035731294
2459883.048593034,1.0065083504,0.0035776705
2459883.0499819284,1.0039405823,0.0035744011
2459883.051370823,1.005377412,0.0035756677
2459883.052759717,0.99996238947,0.0035719257
2459883.054148611,1.0060260296,0.0035743276
2459883.055537505,0.9992378354,0.0035717245
2459883.0569264004,1.010789633,0.0035730153
2459883.0583152943,0.9968150258,0.003567399
2459883.0597041887,0.9963203669,0.0035639126
2459883.061093083,1.0031738281,0.003568724
2459883.062481977,1.00227952,0.003565576
2459883.063870872,1.0027606487,0.0035655708
2459883.0652597663,0.9979810119,0.0035644479
2459883.06664866,1.0021435022,0.0035645398
2459883.0680375546,1.005882859,0.0035673776
2459883.069426449,0.9993224144,0.0035637831
2459883.0708153434,0.99921274185,0.0035639612
2459883.072204238,0.999974608421,0.003560808
2459883.073593132,0.99976658821,0.0035593929
2459883.0749820266,1.006424308,0.0035614776
2459883.0763709205,0.9986480474,0.0035578003
2459883.077759815,0.9957066774,0.0035543735
2459883.0791487093,0.9980502725,0.0035557058
2459883.080537604,1.0038042068,0.0035575053
2459883.081926498,0.9945626855,0.0035529612
2459883.0833153925,1.0044586660000001,0.003555044
2459883.084704287,1.0023133755,0.0035526112
2459883.086093181,0.9977298975,0.003551803
2459883.087482075,1.0044134855,0.003551846
2459883.0888709696,1.006163597,0.003558022
2459883.090259864,1.0018627644,0.0035495462
2459883.0916487584,1.003125906,0.003549807
2459883.0930376523,0.9972213507,0.0035454556
2459883.094426547,0.9987556338,0.0035464866
2459883.095815441,1.005643606,0.0035496447
2459883.0972043355,0.9981011748,0.0035468144
2459883.09859323,1.006160617,0.0035494592
2459883.0999821243,1.008046508,0.003545109
2459883.1013710187,1.0004143715,0.0035436794
2459883.1027599126,1.0028856993,0.003540911
2459883.104148807,1.0020225048,0.003543158
2459883.1055377014,1.0006079674,0.003538273
2459883.106926596,1.0053447485,0.0035436437
2459883.1083154897,1.0041638613,0.0035375631
2459883.1097043846,0.999502182,0.0035338632
2459883.111093279,1.0055463314,0.0035360155
2459883.112482173,0.9950801134,0.0035301822
2459883.1138710678,1.0027320385,0.0035339354
2459883.1152599617,0.9969726205,0.0035288723
2459883.116648856,1.002655387,0.0035318418
2459883.11803775,0.9975957274,0.0035285538
2459883.1194266444,1.0017082691,0.0035289214
2459883.120815539,1.004118681,0.0035272227
2459883.122204433,1.001942277,0.0035242697
2459883.123593328,1.0014181137,0.0035241398
2459883.124982221,1.003471613,0.0035225132
2459883.126371116,0.995007038,0.0035196538
2459883.1277600103,1.002713561,0.0035233486
2459883.1291489047,1.0027976036,0.003520485
2459883.1305377986,1.0033872128,0.0035219784
2459883.131926693,1.0036593676,0.0035172503
2459883.1333155874,1.0016181469,0.0035182068
2459883.134704482,1.00068950653,0.0035164896
2459883.136093376,0.99982362986,0.0035126985
2459883.13748227,0.9988934398,0.0035154186
2459883.1388711645,1.0011125803,0.0035152829
2459883.140260059,1.0011808872,0.0035090582
2459883.1416489533,0.999988615513,0.003509214
2459883.143037848,0.9973516464,0.003506883
2459883.1444267416,1.00070405006,0.0035045408
2459883.145815636,1.003336668,0.00350429
2459883.1472045304,1.00001001358,0.0035033943
2459883.148593425,0.99981355667,0.0035032355
2459883.1499823187,1.005551815,0.0035038148
2459883.151371213,1.0042527914,0.0035006243
2459883.1527601075,1.0021549463,0.0034979072
2459883.154149002,0.996390164,0.0034962082
2459883.1555378963,0.9984844923,0.0034951072
2459883.1569267903,1.005935073,0.0034974297
2459883.1583156846,0.997237265,0.003494119
2459883.159704579,0.99985772371,0.0034940143
2459883.161093473,0.9968159199,0.003491032
2459883.162482368,0.996734202,0.0034901167
2459883.1638712618,1.002862215,0.0034918766
2459883.165260156,1.0026837587,0.003490082
2459883.1666490505,1.0061376095,0.0034918988
2459883.168037945,0.997186005,0.0034881292
2459883.169426839,1.001514554,0.0034887153
2459883.1708157333,0.9951775074,0.0034827215
2459883.172204627,1.004991889,0.0034865313
2459883.1735935216,0.999291718,0.0034841606
2459883.174982416,1.0013064146,0.0034837292
2459883.1763713104,0.99985742569,0.0034812177
2459883.1777602048,1.0005444288,0.0034843346
2459883.1791490987,1.0040541887,0.0034854382
2459883.180537993,0.9992453456,0.0034795194
2459883.1819268875,0.99903154373,0.0034794193
2459883.183315782,1.0013469458,0.003479563
2459883.184704676,1.0013157129,0.0034801515
2459883.18609357,1.0014289618,0.003479687
2459883.1874824646,1.0045069456,0.003476783
2459883.1888713585,0.994187653,0.0034739003
2459883.190260253,1.0000603199,0.00347495
2459883.191649148,1.00061392784,0.003474054
2459883.1930380417,1.005205035,0.0034757315
2459883.194426936,0.9955981374,0.0034694904
2459883.19581583,1.00067675114,0.0034710334
2459883.1972047244,0.9981096387,0.0034682797
2459883.1985936183,1.00032281876,0.0034676555
2459883.1999825127,0.9967489243,0.0034668888
2459883.201371407,0.9977260828,0.0034650564
2459883.202760301,0.99962300062,0.0034678262
2459883.2041491955,1.003534317,0.0034685452
2459883.20553809,1.0029779673,0.0034679621
2459883.206926984,1.00042057037,0.0034687896
2459883.208315878,1.0016961098,0.0034661551
2459883.2097047726,0.9979683757,0.003465514
2459883.211093667,1.0026962757,0.0034668455
2459883.212482561,0.99936687946,0.0034626846
2459883.2138714558,1.0035703182,0.003463183
2459883.2152603497,1.0027834177,0.0034639207
2459883.216649244,0.9951382875,0.0034601714
2459883.218038138,1.0014688969,0.0034618762
2459883.2194270324,0.9984749556,0.0034613602
2459883.2208159263,1.002338767,0.0034637267
2459883.2222048207,1.008874774,0.003463665
2459883.223593715,0.99972128868,0.0034615048
2459883.224982609,1.005627632,0.0034621912
2459883.2263715034,0.9952198863,0.003455823
2459883.227760398,0.9977968931,0.0034600855
2459883.229149292,0.9985020757,0.0034588117
2459883.230538186,1.0014020205,0.0034596606
2459883.2319270805,1.0023856163,0.0034586387
2459883.2333159745,1.0018149614,0.0034611127
2459883.234704869,0.996228397,0.003455516
2459883.2360937637,1.0053699017,0.003459559
2459883.237482657,1.0047795773,0.0034611556
2459883.238871552,1.0065000057,0.0034561222
2459883.240260446,0.99931812286,0.003454003
2459883.2416493404,1.00070774555,0.0034540447
2459883.2430382343,0.9942778945,0.0034512617
2459883.2444271287,1.002845168,0.003457064
2459883.2458160226,0.9988158345,0.0034523706
2459883.247204917,0.998501718,0.0034516896
2459883.248593811,1.0017542839,0.0034570314
2459883.2499827053,0.9965402484,0.0034530868
2459883.2513716,0.9997009635,0.0034512684
2459883.2527604937,0.998128891,0.0034516961
2459883.254149388,0.9984987378,0.0034480072
2459883.2555382825,1.0023403168,0.0034535143
2459883.2569271764,1.0021311045,0.0034503008
2459883.258316071,0.991672993,0.0034483278
2459883.259704965,1.0033655167,0.0034530777
2459883.261093859,1.0005469322,0.0034499122
2459883.262482753,1.0017479658,0.0034510382
2459883.263871648,0.9977532625,0.0034493054
2459883.265260542,1.0030486584,0.003453031
2459883.266649436,1.0022078753,0.0034518144
2459883.26803833,1.0020153522,0.00344992
2459883.2694272245,1.00048947334,0.0034498095
2459883.2708161185,1.006382704,0.0034505122
2459883.272205013,1.001396656,0.003449112
2459883.2735939072,0.9945935607,0.0034489422
2459883.274982801,1.006585002,0.003453221
2459883.276371696,1.00752306,0.0034549588
2459883.277760589,1.0019824505,0.0034477946
2459883.279149484,1.0013914108,0.0034496682
2459883.280538378,0.998666048,0.0034499767
2459883.281927272,1.0034462214,0.0034489182
2459883.2833161666,1.0023925304,0.0034473282
2459883.2847050605,1.0012809038,0.0034472442
2459883.286093955,0.99983739853,0.0034461888
2459883.287482849,0.9968938231,0.0034466689
2459883.2888717437,1.0029687881,0.0034493553
2459883.290260637,0.9966135025,0.0034473839
2459883.291649532,1.0036050081,0.0034479406
2459883.293038426,0.99918580055,0.0034476896
2459883.29442732,1.0015507936,0.0034476395
2459883.2958162143,1.0033732653,0.0034479017
2459883.297205108,0.9976061583,0.0034441664
2459883.2985940026,0.9981765151,0.0034441557
2459883.2999828965,0.9999139905,0.0034439925
2459883.301371791,1.0055474043,0.003446075
2459883.302760685,1.0030018091,0.0034467075
2459883.3041495797,0.99992156029,0.003443313
2459883.3055384737,1.0022149086,0.0034463308
2459883.306927368,1.0006645918,0.0034447259
2459883.308316262,1.0058305264,0.003443014
2459883.309705156,1.007859588,0.00344897
2459883.3110940503,1.0004364252,0.0034416942
2459883.312482944,1.0031738281,0.0034414602
2459883.3138718386,0.9997497797,0.0034400732
2459883.315260733,0.9993095994,0.0034436479
2459883.316649627,1.0007236004,0.0034401244
2459883.3180385213,0.99097389,0.003433393
2459883.3194274157,1.0031596422,0.0034457496
2459883.3208163097,0.9989925027,0.003437756
2459883.322205204,0.9989180565,0.0034390802
2459883.323594098,0.9962587953,0.0034365011
2459883.324982992,1.0032359362,0.003437627
2459883.326371886,0.9967149496,0.0034362462
2459883.32776078,0.995189488,0.003435032
2459883.329149674,1.00006890297,0.0034350725
2459883.330538569,1.0009872913,0.0034355558
2459883.3319274625,0.998824656,0.0034325588
2459883.333316357,0.9976685643,0.0034317975
2459883.334705251,1.0045706034,0.003438543
2459883.336094145,1.00035381317,0.0034331463
2459883.33748304,1.004482746,0.0034353135
2459883.338871933,1.0026860237,0.0034339728
2459883.340260828,1.0062332153,0.0034349808
2459883.341649722,1.0015039444,0.0034340806
2459883.343038616,1.003548503,0.0034335682
2459883.34442751,1.00620389,0.0034332646
2459883.345816404,0.9965057373,0.0034293707
2459883.3472052985,0.9975240827,0.0034285153
2459883.3485941924,0.9951292872,0.0034279916
2459883.349983087,1.0019700527,0.0034297616
2459883.3513719807,0.992123425,0.0034237122
2459883.352760875,1.001258254,0.0034285993
2459883.354149769,0.9981014729,0.0034294836
2459883.3555386635,1.0024206638,0.003427407
2459883.3569275574,0.9962463975,0.003424692
2459883.358316452,0.99512285,0.0034215248
2459883.3597053457,1.0017154217,0.0034265982
2459883.36109424,1.00013875961,0.0034245553
2459883.362483134,0.9943305254,0.0034226128
2459883.363872028,1.0012881756,0.003424163
2459883.3652609223,1.004622817,0.0034251004
2459883.3666498163,0.99919623137,0.0034210132
2459883.3680387107,1.004323244,0.0034248687
2459883.3694276046,1.0007945299,0.0034245078
2459883.3708164985,0.9963008165,0.003417386
2459883.372205393,1.0022995472,0.003423436
2459883.373594287,0.9975115657,0.003416715
2459883.374983181,0.994896233,0.0034198004
2459883.376372075,1.0041520596,0.0034202647
2459883.3777609696,1.0057680607,0.0034217606
2459883.3791498635,1.00028443336,0.0034191208
2459883.3805387574,1.008206248,0.0034224682
2459883.381927652,1.0010569096,0.0034142553
2459883.3833165457,1.0038856268,0.003415969
2459883.38470544,0.9978476167,0.0034130246
2459883.386094334,1.0020920038,0.0034167436
2459883.387483228,0.9989849329,0.0034132232
2459883.3888721224,1.001511097,0.0034121491
2459883.3902610163,1.00021255016,0.0034105796
2459883.3916499107,1.0009809732,0.0034109342
2459883.3930388046,0.9980964661,0.0034117557
2459883.394427699,0.9970834851,0.0034107408
2459883.395816593,0.99965965748,0.0034122567
2459883.397205487,1.004195094,0.003412721
2459883.398594381,0.9970247746,0.0034108162
2459883.399983275,1.002346754,0.0034088052
2459883.4013721696,1.0031417608,0.003411432
2459883.4027610635,0.9988217354,0.0034058564
2459883.404149957,1.0042033195,0.0034091347
2459883.4055388514,0.9945117235,0.003405664
2459883.406927746,1.001749754,0.0034103468
2459883.40831664,0.99918293953,0.0034066034
2459883.409705534,1.0026174784,0.0034103652
2459883.411094428,1.002585411,0.00340739
2459883.412483322,1.0052120686,0.0034075652
2459883.4138722164,1.0054689646,0.003410644
2459883.4152611103,0.9951760173,0.003403263
2459883.416650004,1.0018053055,0.0034073405
2459883.418038898,1.003112197,0.003405859
2459883.4194277925,1.007003784,0.0034096332
2459883.4208166865,0.995206833,0.0034016115
2459883.422205581,0.9989683032,0.0034031493
2459883.423594475,1.0026968718,0.0034093247
2459883.4249833687,0.9982970357,0.003400685
2459883.426372263,0.994605303,0.0034033312
2459883.427761157,1.0045120716,0.0034061966
2459883.429150051,1.0006709099,0.003404893
2459883.430538945,0.9983550906,0.0034007225
2459883.4319278398,1.00013554096,0.0034000971
2459883.433316733,0.998146534,0.0033994552
2459883.434705627,0.9938723445,0.0034018802
2459883.436094521,0.99946564436,0.003401207
2459883.4374834155,1.009285688,0.003407948
2459883.4388723094,1.006012082,0.0034030883
2459883.440261204,1.0037119389,0.0034008482
2459883.4416500977,0.99472481,0.0034005984
2459883.443038992,0.9970556498,0.0033988557
2459883.444427886,1.0051237345,0.0034048613
2459883.44581678,0.9955884814,0.0033936338
2459883.447205674,1.006706834,0.0034013041
2459883.4485945683,1.0038963556,0.0033968424
2459883.449983462,0.9983431101,0.0033983786
2459883.451372356,0.99982094765,0.0033980175
2459883.45276125,1.0068780184,0.0034004885
2459883.4541501445,1.0029314756,0.0033986683
2459883.4555390384,1.00010585785,0.0033972214
2459883.4569279323,1.0012863874,0.0033968044
2459883.4583168263,0.9968389869,0.0033900493
2459883.45970572,0.9976590276,0.0033924389
2459883.4610946146,1.002553463,0.0033967088
2459883.4624835085,1.0001616478,0.0033934372
2459883.4638724024,1.0006260872,0.0033937756
2459883.465261297,0.990734279,0.0033870065
2459883.4666501908,0.9992849231,0.0033906163
2459883.4680390847,1.0019276142,0.0033940494
2459883.4694279786,1.0038826466,0.0033939865
2459883.470816873,1.0007894039,0.0033916421
2459883.472205767,0.99941271544,0.0033866868
2459883.473594661,1.007812858,0.003395334
2459883.474983555,0.9980617166,0.0033883897
2459883.4763724487,0.994463742,0.0033867618
2459883.477761343,1.0066714287,0.0033953988
2459883.479150237,0.99972826242,0.0033890235
2459883.480539131,0.9946228266,0.0033881452
2459883.481928025,0.9970133305,0.003384391
2459883.4833169198,0.9972085357,0.0033845827
2459883.484705813,0.9984204769,0.0033861834
2459883.486094707,1.0012406111,0.003389124
2459883.487483601,1.0029791594,0.0033880295
2459883.488872495,0.991756499,0.0033815827
2459883.4902613894,0.99964600801,0.003388515
2459883.491650284,1.0013315678,0.00338765
2459883.4930391773,0.9984580874,0.0033839901
2459883.494428071,0.99916893244,0.0033821282
2459883.495816965,1.002465248,0.0033855946
2459883.4972058595,1.0013157129,0.0033817089
2459883.498594753,0.9985625148,0.0033837485
2459883.4999836474,1.00050997734,0.0033843617
2459883.5013725413,0.9979831576,0.0033826781
2459883.502761435,0.9983714223,0.003380202
2459883.504150329,0.9981097579,0.003382115
2459883.505539224,0.9989374876,0.0033824337
2459883.506928117,1.0030174255,0.003384944
2459883.5083170114,1.00026512146,0.003382258
2459883.5097059053,0.99924367666,0.0033829622
2459883.5110947997,0.9927617908,0.0033805026
2459883.5124836937,0.9934512377,0.0033783237
2459883.513872587,0.998929441,0.0033803685
2459883.515261481,1.005455613,0.0033811182
2459883.5166503754,1.004270911,0.0033810448
2459883.5180392694,0.993089199,0.003377365
2459883.5194281638,1.001880765,0.0033796541
2459883.520817057,0.9969708323,0.003377706
2459883.522205952,0.9970079064,0.003377661
2459883.523594845,0.995105684,0.0033748627
2459883.5249837395,1.006145835,0.0033793792
2459883.5263726334,0.996036768,0.0033764548
2459883.527761528,1.0024389029,0.0033756152
2459883.5291504213,0.9979310036,0.0033730848
2459883.530539315,1.0029639006,0.0033774523
2459883.531928209,1.0024267435,0.0033768166
2459883.533317103,1.0026640892,0.003375981
2459883.534705997,1.0013478994,0.0033774849
2459883.536094891,1.00003838539,0.0033768965
2459883.5374837853,0.9963513613,0.0033726732
2459883.538872679,1.00012075901,0.0033742776
2459883.540261573,0.99980682135,0.0033757903
2459883.541650467,0.9933274984,0.003374071
2459883.543039361,1.0016897917,0.0033750185
2459883.544428255,1.00012242794,0.0033728068
2459883.545817149,0.9974127412,0.0033708718
2459883.547206043,1.0030573606,0.0033753498
2459883.5485949367,1.0024216175,0.0033754508
2459883.5499838307,0.9988043904,0.0033713176
2459883.551372725,0.9989355206,0.0033725807
2459883.552761619,1.0010169744,0.0033730287
2459883.554150513,0.9969871044,0.003368981
2459883.555539407,0.9977428317,0.0033717358
2459883.5569283008,0.9981219172,0.0033731954
2459883.5583171947,0.9989902973,0.0033747973
2459883.5597060886,1.0012013912,0.0033732739
2459883.5610949825,0.9964748025,0.0033722562
2459883.5624838765,0.9949457645,0.0033730445
2459883.5638727704,1.00097084045,0.003372951
2459883.5652616643,0.9941194057,0.0033683043
2459883.5666505583,1.0019321442,0.0033709486
2459883.568039452,0.99992650747,0.003370248
2459883.569428346,1.0035016537,0.0033708513
2459883.57081724,1.00052273273,0.0033751798
2459883.572206134,0.9922887087,0.0033677772
2459883.573595028,0.9976117015,0.0033689854
2459883.574983922,0.9983776808,0.003368805
2459883.576372816,0.998188734,0.0033690275
2459883.5777617097,1.0020178556,0.0033726164
2459883.579150604,0.9963608384,0.0033659071
2459883.580539497,1.005781889,0.0033704976
2459883.5819283915,0.9987675548,0.003368167
2459883.583317286,1.0010236502,0.003366899
2459883.58470618,0.99940884113,0.0033678361
2459883.5860950733,1.00020682812,0.0033701512
2459883.587483967,0.9981836677,0.0033707386
2459883.588872861,0.995172739,0.0033667898
2459883.590261755,1.0024989843,0.003366478
2459883.591650649,0.9948109984,0.0033629523
2459883.593039543,0.99925523996,0.0033651625
2459883.594428437,1.004255414,0.0033657139
2459883.5958173308,1.0036306381,0.0033656345
2459883.5972062247,1.00011527538,0.0033621527
2459883.5985951186,1.0023056269,0.0033652794
2459883.5999840125,1.0022078753,0.0033650668
2459883.6013729065,1.006088376,0.003367945
2459883.6027618004,1.00095927715,0.0033653527
2459883.6041506943,0.9948040247,0.0033603471
2459883.6055395883,0.9977172017,0.0033614212
2459883.606928482,0.9981489778,0.0033609888
2459883.608317376,1.004313588,0.0033650647
2459883.60970627,0.9956962466,0.003362199
2459883.611095164,1.0055565834,0.0033621243
2459883.612484057,0.9975874424,0.0033600759
2459883.613872952,0.9983549714,0.0033612554
2459883.6152618458,0.9947211742,0.0033589026
2459883.616650739,0.99942845106,0.0033616805
2459883.618039633,0.9985991716,0.0033609874
2459883.619428527,0.9943104982,0.0033566172
2459883.620817421,0.9970430136,0.0033551299
2459883.622206315,1.0044749975,0.003364538
2459883.623595209,0.99936413765,0.003358565
2459883.624984103,0.9985010028,0.0033539394
2459883.6263729967,1.00017082691,0.0033587923
2459883.62776189,1.005820751,0.003361151
2459883.629150784,1.004747629,0.0033620219
2459883.6305396785,0.9962418675,0.0033558991
2459883.631928572,0.99953514338,0.0033572724
2459883.633317466,1.0020067692,0.003355094
2459883.63470636,1.0070539713,0.0033608624
2459883.6360952538,0.997375369,0.0033544914
2459883.637484148,0.9999730587,0.0033549897
2459883.6388730416,1.0041800737,0.003355868
2459883.6402619355,1.00038468838,0.0033551413
2459883.641650829,0.991705835,0.0033528225
2459883.643039723,0.9966726303,0.0033548654
2459883.644428617,1.0,0.0033573161
2459883.645817511,1.0028350353,0.003359261
2459883.6472064047,0.9976084828,0.0033571892
2459883.648595298,1.0004582405,0.003357908
2459883.6499841926,1.0068285465,0.003357719
2459883.651373086,1.0067129135,0.0033577033
2459883.65276198,0.995061159,0.003353093
2459883.654150874,0.9988720417,0.0033534134
2459883.655539768,1.00011885166,0.0033574041
2459883.6569286617,0.9971493483,0.003351931
2459883.658317556,0.99962115288,0.0033541732
2459883.6597064496,0.99971717596,0.0033528812
2459883.661095343,0.997764051,0.0033541056
2459883.662484237,0.9933519363,0.0033518388
2459883.663873131,0.9983132482,0.003352513
2459883.665262025,0.9976356626,0.0033509305
2459883.6666509183,0.9989751577,0.0033515594
2459883.668039812,1.0045114756,0.0033550824
2459883.669428706,0.9970415235,0.0033535447
2459883.6708176,0.995559275,0.0033522663
2459883.672206494,0.9968506694,0.0033504565
2459883.6735953875,1.0025484562,0.003352987
2459883.6749842814,1.0035557747,0.003352123
2459883.676373176,1.0015268326,0.003353068
2459883.6777620693,1.001033783,0.0033501652
2459883.679150963,1.0021133423,0.0033519622
2459883.6805398567,0.9962954521,0.0033493722
2459883.6819287506,0.991311789,0.0033491906
2459883.6833176445,1.0006353855,0.0033522076
2459883.6847065384,1.0037133694,0.0033507491
2459883.686095432,1.00069379807,0.0033517068
2459883.687484326,0.9882932305,0.0033441752
2459883.68887322,1.0014510155,0.0033501533
2459883.6902621137,1.0036141872,0.0033469286
2459883.691651008,0.9991980791,0.0033481389
2459883.693039901,1.0002862215,0.003347212
2459883.694428795,1.005175352,0.00335039
2459883.695817689,0.9963764548,0.0033468595
2459883.697206583,1.0005899668,0.003348844
2459883.6985954763,0.9965798855,0.003348443
2459883.6999843703,1.00051677227,0.0033467917
2459883.701373264,1.005307555,0.0033474516
2459883.7027621577,1.000029683113,0.0033466765
2459883.704151052,0.9985284805,0.0033434017
2459883.705539945,0.99979227781,0.0033501682
2459883.7069288394,1.0021059513,0.0033457326
2459883.708317733,1.0020272732,0.0033476588
2459883.709706627,0.9973080754,0.0033425284
2459883.7110955203,0.995090902,0.0033401023
2459883.712484414,0.9978396893,0.00334346
2459883.713873308,1.00070655346,0.0033434378
2459883.715262202,1.0013867617,0.0033439456
2459883.716651096,1.00013756752,0.0033499876
2459883.718039989,0.994078636,0.0033414015
2459883.7194288834,0.990964651,0.0033365213
2459883.720817777,0.99981403351,0.0033420688
2459883.722206671,1.0037394762,0.0033443042
2459883.7235955647,0.9981253743,0.0033377619
2459883.724984458,1.001911521,0.003342926
2459883.726373352,0.9977813363,0.0033384552
2459883.727762246,1.0019857883,0.0033408494
2459883.72915114,0.9960532784,0.003338421
2459883.7305400334,0.99923181534,0.0033400566
2459883.731928928,1.00096583366,0.0033380562
2459883.7333178213,0.9966076016,0.0033378156
2459883.7347067147,1.002091527,0.0033384839
2459883.7360956087,0.99986332655,0.0033411135
2459883.737484502,0.9972308278,0.003339798
2459883.738873396,1.0038115978,0.0033401446
2459883.74026229,0.9938641787,0.0033350394
2459883.7416511835,1.0010381937,0.003343962
2459883.7430400774,0.9953861237,0.0033321646
2459883.744428972,1.0031614304,0.003344859
2459883.745817865,1.00280869,0.0033368813
2459883.7472067587,1.004724145,0.0033401214
2459883.7485956526,1.0035117865,0.0033397814
2459883.749984546,0.9975327253,0.0033356862
