#time,flux,flux_err
2459361.777340388,0.9971349835,0.003866874
2459361.7787292907,1.00344944,0.003873263
2459361.7801181944,0.9964156747,0.0038671927
2459361.7815070977,1.0043046474,0.0038713512
2459361.782896001,1.0013334751,0.0038726048
2459361.7842849046,0.9971510172,0.0038667133
2459361.785673808,0.9986521602,0.0038664136
2459361.7870627106,0.996468246,0.0038685205
2459361.7884516143,1.0022455454,0.0038699643
2459361.7898405176,1.0015408993,0.0038689831
2459361.791229421,1.00009548664,0.0038689699
2459361.792618324,0.997486353,0.0038675775
2459361.7940072278,0.9964733124,0.0038639742
2459361.7953961305,1.0009524822,0.0038703643
2459361.796785034,0.9962640405,0.003864996
2459361.798173937,0.997607112,0.0038698453
2459361.7995628407,0.9958664775,0.0038678264
2459361.800951744,1.004266858,0.0038702213
2459361.8023406467,0.993101537,0.0038625288
2459361.80372955,0.9949582815,0.00386667
2459361.805118453,0.9960850477,0.003865398
2459361.806507357,1.0013662577,0.0038693878
2459361.80789626,1.0015220642,0.0038708057
2459361.809285163,0.9979119897,0.0038674243
2459361.810674066,1.000108122826,0.0038692108
2459361.8120629694,0.99963474274,0.0038675438
2459361.8134518727,1.0007724762,0.0038675766
2459361.814840776,0.9937294126,0.0038634704
2459361.816229679,1.0030519962,0.0038704744
2459361.817618582,1.0035710335,0.0038717897
2459361.8190074856,0.9973353148,0.0038675128
2459361.820396389,0.996054232,0.0038633978
2459361.821785292,1.0010560751,0.0038691936
2459361.823174196,0.9990195632,0.003869108
2459361.8245630986,0.9986028075,0.0038667344
2459361.8259520014,0.99555403,0.0038639763
2459361.8273409046,0.99933308363,0.0038675233
2459361.828729808,0.9977211356,0.0038669857
2459361.830118711,1.00050485134,0.0038689228
2459361.8315076143,1.0054610968,0.0038732283
2459361.832896517,0.998973608,0.0038671026
2459361.8342854204,0.9987441897,0.0038659829
2459361.835674324,1.00080382824,0.0038688371
2459361.837063227,0.9980834723,0.0038677328
2459361.83845213,0.9969261885,0.003867912
2459361.8398410333,0.9988106489,0.0038684155
2459361.841229936,0.9992080927,0.0038689948
2459361.842618839,0.9970751405,0.0038680153
2459361.844007742,0.9972734451,0.003863892
2459361.8453966454,1.0004348755,0.0038675035
2459361.8467855486,0.99732095,0.0038662576
2459361.8481744514,1.002671361,0.0038715906
2459361.8495633546,1.0024740696,0.0038695605
2459361.850952258,1.0041491985,0.0038713107
2459361.852341161,0.997529626,0.0038659838
2459361.853730064,1.0046474934,0.0038724297
2459361.855118967,0.9982209802,0.0038668273
2459361.85650787,1.0017955303,0.0038706495
2459361.857896773,1.0029904842,0.0038712833
2459361.8592856764,0.9963518977,0.0038684646
2459361.86067458,0.9979572296,0.0038700227
2459361.8620634824,0.994809091,0.0038667964
2459361.863452385,0.99913835526,0.003866074
2459361.8648412884,0.998714745,0.0038662648
2459361.866230192,0.9982873201,0.0038660716
2459361.8676190944,1.0010240078,0.003867358
2459361.8690079977,0.99966472387,0.0038646052
2459361.870396901,0.995507598,0.0038653025
2459361.871785804,0.9978318214,0.0038633447
2459361.8731747065,0.9994364977,0.003866778
2459361.8745636097,0.9966680408,0.003863168
2459361.875952513,1.004930496,0.0038723846
2459361.877341416,1.0013056993,0.0038688618
2459361.8787303185,1.005787134,0.0038723047
2459361.8801192218,0.9977049232,0.0038654397
2459361.881508125,0.9979822636,0.0038653254
2459361.882897028,1.00342834,0.0038698635
2459361.884285931,0.992042363,0.0038642946
2459361.8856748343,0.9981299043,0.003863979
2459361.887063737,1.0026267767,0.0038675815
2459361.88845264,0.997564435,0.0038665845
2459361.889841543,0.995557964,0.003862689
2459361.891230446,0.988282859,0.0038597118
2459361.892619349,1.003355503,0.0038706223
2459361.8940082523,0.999293983,0.0038693035
2459361.8953971546,1.0059968233,0.0038714462
2459361.896786058,1.004708767,0.0038713287
2459361.8981749606,1.0074118376,0.0038726246
2459361.899563864,1.003763795,0.0038692877
2459361.900952767,1.0027410984,0.0038669559
2459361.9023416694,1.00558424,0.0038730472
2459361.9037305727,1.00048565865,0.003865799
2459361.9051194754,1.0003849268,0.0038663775
2459361.9065083787,0.9980931878,0.0038655552
2459361.907897281,1.0016393661,0.0038679445
2459361.9092861847,1.0012181997,0.0038669314
2459361.910675087,1.0022342205,0.0038703221
2459361.9120639903,1.0010188818,0.0038677831
2459361.913452893,1.00025963783,0.003866181
2459361.9148417963,1.00026619434,0.0038662655
2459361.9162306995,1.0036045313,0.0038677573
2459361.917619602,0.9968070984,0.0038664534
2459361.919008505,1.005403042,0.0038679375
2459361.920397408,0.9982737899,0.0038629654
2459361.921786311,0.997562766,0.0038684865
2459361.923175214,0.9972427487,0.0038668546
2459361.9245641166,0.99911117554,0.003869084
2459361.9259530194,1.0034868717,0.003869642
2459361.927341922,0.9948940873,0.003865126
2459361.9287308254,0.9974205494,0.0038658294
2459361.930119728,1.0008672476,0.003866804
2459361.9315086314,0.9964905381,0.003865747
2459361.9328975338,0.9988264441,0.0038650953
2459361.934286437,1.004266262,0.003871026
2459361.93567534,0.9944778085,0.0038594892
2459361.9370642425,1.000094890594,0.003866177
2459361.938453146,0.99976158142,0.003864481
2459361.939842049,1.0024472475,0.0038675978
2459361.941230952,0.9981130362,0.0038658162
2459361.942619854,1.002718687,0.0038702444
2459361.944008757,0.9961416721,0.0038640834
2459361.94539766,1.000885129,0.003866035
2459361.946786563,1.0005148649,0.0038677054
2459361.948175465,0.9969656467,0.0038617053
2459361.9495643685,0.9969515204,0.0038670164
2459361.9509532712,0.995811522,0.0038645174
2459361.9523421745,0.9990825653,0.0038670271
2459361.9537310773,1.003847003,0.003869125
2459361.95511998,1.004433155,0.0038698425
2459361.956508883,0.9971997142,0.003862855
2459361.9578977856,1.00032663345,0.0038651347
2459361.9592866884,0.9963962436,0.0038643444
2459361.960675592,1.0036382675,0.0038686525
2459361.9620644944,0.990742862,0.0038620825
2459361.963453397,1.0028113127,0.0038698
2459361.9648422995,1.0032362938,0.0038675074
2459361.9662312027,1.0024704933,0.0038691924
2459361.967620105,0.9950360656,0.0038619698
2459361.9690090083,0.99971967936,0.0038645884
2459361.9703979115,1.003918767,0.0038677256
2459361.971786814,1.002682209,0.0038672155
2459361.9731757166,1.00040256977,0.0038661384
2459361.97456462,1.0017735958,0.0038669354
2459361.9759535226,1.0025408268,0.0038675999
2459361.9773424254,1.00014019012,0.0038660895
2459361.978731328,0.994612336,0.0038609912
2459361.9801202305,1.0033214092,0.0038710572
2459361.9815091337,1.0017929077,0.0038660713
2459361.9828980365,1.008767366,0.003873525
2459361.9842869397,0.99938458204,0.003866694
2459361.985675842,1.002554059,0.0038709796
2459361.9870647443,0.99911510944,0.0038657682
2459361.988453648,1.0023514032,0.0038682069
2459361.9898425504,0.997796476,0.0038636993
2459361.991231453,0.9979920387,0.003866406
2459361.992620356,1.0016824007,0.003865897
2459361.9940092587,0.995652139,0.003860972
2459361.995398161,0.9929133058,0.0038586357
2459361.996787064,1.0009685755,0.003864996
2459361.998175967,0.9982185364,0.0038650935
2459361.99956487,0.99983483553,0.003865522
2459362.0009537726,0.99993818998,0.0038640846
2459362.002342675,0.993925333,0.0038614748
2459362.003731578,1.0008994341,0.0038651843
2459362.005120481,0.9957933426,0.0038640217
2459362.006509384,1.004613757,0.0038691633
2459362.0078982865,1.004735112,0.00386904
2459362.009287189,1.0021847486,0.0038664164
2459362.0106760915,0.99946671724,0.0038637093
2459362.0120649943,0.9979121685,0.003863315
2459362.013453897,0.994604945,0.0038614494
2459362.0148428003,0.9964250326,0.003864564
2459362.016231703,0.9930604696,0.0038601568
2459362.0176206054,0.9961783886,0.0038630357
2459362.019009508,0.997666359,0.003864627
2459362.020398411,0.993492663,0.0038614252
2459362.0217873137,0.9990139604,0.003863864
2459362.0231762165,1.0045039654,0.0038677438
2459362.0245651198,0.9978970885,0.003864106
2459362.0259540216,0.991598427,0.0038581332
2459362.0273429244,1.0030294657,0.0038680376
2459362.028731827,1.0016833544,0.0038683033
2459362.03012073,1.00045657158,0.0038644245
2459362.031509633,1.00075161457,0.0038648604
2459362.032898536,1.0013337135,0.003867333
2459362.0342874383,0.994480014,0.0038596494
2459362.035676341,0.997286737,0.0038641589
