#time,flux,flux_err
2459940.550494916,1.0015339,0.001108525
2459940.5518837753,1.0008073,0.0011080345
2459940.553272635,0.99863124,0.0011071956
2459940.5546614947,0.9994702,0.001108307
2459940.5560503546,0.99872077,0.0011075301
2459940.557439214,0.99945694,0.0011076826
2459940.558828074,0.9988241,0.0011073988
2459940.5602169335,1.0000695,0.0011075336
2459940.5616057934,1.0006758,0.001107955
2459940.562994653,0.9998675,0.0011080095
2459940.564383513,0.9993972,0.0011079652
2459940.5657723723,0.9997614,0.0011083388
2459940.5671612322,0.9996919,0.001107818
2459940.5685500917,1.0017955,0.0011084998
2459940.5699389516,0.99960953,0.0011078807
2459940.571327811,1.0007461,0.00110843
2459940.572716671,0.99954766,0.0011071083
2459940.5741055305,0.9998136,0.0011068707
2459940.5754943904,1.001323,0.0011077533
2459940.57688325,1.0004921,0.0011068467
2459940.57827211,1.0000706,0.0011069048
2459940.57966097,0.9976618,0.0011063997
2459940.5810498293,1.0001644,0.0011070906
2459940.582438689,1.0006199,0.0011065429
2459940.5838275487,1.0012074,0.0011072847
2459940.5852164086,1.0007603,0.0011067295
2459940.586605268,1.0016592,0.0011070722
2459940.587994128,1.0011011,0.0011064596
2459940.5893829875,1.0017731,0.0011068521
2459940.5907718474,1.0001497,0.0011063106
2459940.592160707,0.9992029,0.0011055263
2459940.593549567,0.99927,0.0011057473
2459940.5949384267,0.9989375,0.0011055773
2459940.596327286,1.000391,0.0011058927
2459940.597716146,0.99906856,0.0011053822
2459940.5991050056,1.0001495,0.0011051422
2459940.6004938656,0.99930745,0.0011048588
2459940.601882725,0.9994839,0.0011050923
2459940.603271585,0.99970335,0.0011047082
2459940.604660445,1.0000908,0.001105141
2459940.6060493044,1.0009305,0.0011054546
2459940.6074381643,1.0005665,0.0011046224
2459940.6088270238,0.99997365,0.0011041815
2459940.6102158837,0.9995816,0.0011040277
2459940.6116047436,1.0000523,0.0011038493
2459940.612993603,0.9995341,0.0011039609
2459940.614382463,0.9999773,0.001102937
2459940.6157713225,0.9995774,0.0011030484
2459940.6171601824,0.9993973,0.0011026461
2459940.6185490424,0.9986366,0.0011026026
2459940.619937902,1.0009894,0.0011026975
2459940.621326762,1.0002996,0.0011020949
2459940.6227156213,0.999126,0.0011018733
2459940.624104481,1.0015678,0.0011024137
2459940.625493341,1.000367,0.0011025867
2459940.6268822006,0.9993476,0.001101349
2459940.6282710605,1.0004895,0.0011011783
2459940.6296599205,0.99986005,0.0011021132
2459940.63104878,0.99785435,0.0011003268
2459940.63243764,0.9996831,0.0011010255
2459940.6338265,0.9993354,0.0011001556
2459940.6352153593,0.99930584,0.0011003562
2459940.636604219,0.99840695,0.0011003047
2459940.6379930787,1.0004469,0.001100004
2459940.6393819386,1.0006145,0.0010998315
2459940.6407707985,0.9989229,0.0010997965
2459940.642159658,0.9998697,0.0011001682
2459940.643548518,0.9997023,0.001099533
2459940.644937378,0.99828255,0.0010991417
2459940.6463262374,0.9995413,0.0010996289
2459940.6477150973,1.0000144,0.0010990746
2459940.649103957,1.0001808,0.001099346
2459940.6504928167,1.0016044,0.0010991363
2459940.6518816766,0.99943894,0.0010989005
2459940.6532705366,1.0027388,0.0010992541
2459940.654659396,0.9998529,0.0010984429
2459940.656048256,0.9996571,0.0010983888
2459940.657437116,0.99952,0.0010983266
2459940.6588259754,1.0001602,0.0010973865
2459940.6602148353,1.0010893,0.0010982902
2459940.6616036952,1.0005022,0.0010982393
2459940.662992555,0.99921674,0.0010975505
2459940.6643814147,1.0015529,0.0010984074
2459940.6657702746,1.0002024,0.0010980568
2459940.6671591345,0.9997773,0.0010980732
2459940.668547994,0.9990754,0.0010970219
2459940.669936854,0.99933636,0.0010972538
2459940.671325714,1.0003847,0.0010972205
2459940.6727145733,0.9986436,0.0010966012
2459940.6741034333,1.0003963,0.0010968557
2459940.675492293,1.0011604,0.0010971543
2459940.676881153,0.99848723,0.0010962567
2459940.6782700126,1.0002867,0.0010956278
2459940.6796588725,1.0000275,0.0010964498
2459940.6810477325,0.99984807,0.0010958378
2459940.682436592,0.9988514,0.0010955919
2459940.683825452,0.99855924,0.0010957709
2459940.685214312,0.9984674,0.0010957441
2459940.6866031718,1.0007333,0.0010958998
2459940.687992031,0.99952245,0.0010957118
2459940.689380891,1.0006621,0.001096015
2459940.690769751,0.99987054,0.0010957369
2459940.692158611,0.99897283,0.0010958317
2459940.6935474705,1.0009446,0.0010962151
2459940.6949363304,0.9991923,0.0010955613
2459940.6963251904,1.0012075,0.0010959195
2459940.6977140503,1.0004845,0.0010967208
2459940.69910291,1.0009252,0.0010963571
2459940.7004917697,0.9993934,0.0010963578
2459940.7018806296,1.0018253,0.0010962158
2459940.7032694896,0.9987647,0.0010954556
2459940.704658349,0.9981299,0.0010958669
2459940.706047209,0.9999965,0.0010956879
2459940.707436069,0.99998105,0.0010963636
2459940.708824929,0.99911827,0.0010962351
2459940.710213789,0.9985044,0.0010959017
2459940.7116026483,1.0009116,0.001096521
2459940.712991508,0.99878216,0.0010960952
2459940.714380368,1.0000968,0.0010967037
2459940.715769228,0.9988367,0.0010959022
2459940.7171580875,0.9987256,0.0010959627
2459940.7185469475,1.0003984,0.0010964012
2459940.7199358074,1.0007339,0.0010964684
2459940.7213246673,1.0004042,0.0010961808
2459940.7227135273,1.001199,0.0010967087
2459940.7241023867,1.0000193,0.0010968016
2459940.7254912467,0.99950075,0.0010966569
2459940.7268801066,1.001165,0.0010965844
2459940.7282689665,0.9980262,0.0010958273
2459940.7296578265,1.0005344,0.0010970021
2459940.731046686,0.99887484,0.0010961435
2459940.732435546,1.0003779,0.0010963471
2459940.733824406,1.0006511,0.0010960118
2459940.7352132658,1.0007601,0.0010958168
2459940.7366021257,0.9999695,0.0010961925
2459940.7379909856,1.0009496,0.0010966962
2459940.739379845,0.9990108,0.0010958834
2459940.740768705,0.9988172,0.0010956731
2459940.742157565,0.99922544,0.001095644
2459940.743546425,0.99938357,0.0010963351
2459940.744935285,0.9991335,0.0010952789
2459940.746324145,0.99827206,0.0010951369
2459940.7477130042,1.001637,0.0010967918
2459940.749101864,1.000055,0.0010953067
2459940.750490724,0.99958926,0.0010950988
2459940.751879584,0.9989841,0.0010948537
2459940.753268444,1.0000107,0.0010954061
2459940.754657304,0.9991283,0.0010942554
2459940.756046164,0.99929756,0.0010945967
2459940.7574350233,1.0002306,0.0010947338
2459940.7588238833,1.0003635,0.0010953519
2459940.760212743,1.0007024,0.0010949988
2459940.761601603,0.99945796,0.0010943186
2459940.762990463,0.99920225,0.0010946793
2459940.764379323,0.9994388,0.0010937614
2459940.765768183,1.0002192,0.0010946845
2459940.767157043,1.0003961,0.0010946584
2459940.7685459023,0.9989839,0.0010940923
2459940.7699347623,1.0003793,0.0010936711
2459940.771323622,0.99880105,0.001093354
2459940.772712482,1.0006125,0.0010942126
2459940.774101342,0.9996514,0.0010935296
2459940.775490202,0.9986678,0.0010932558
2459940.776879062,1.0000293,0.0010938838
2459940.778267922,0.9994234,0.0010933292
2459940.779656782,0.99994653,0.0010930906
2459940.7810456413,0.99837327,0.0010928322
2459940.782434501,1.0007832,0.0010937991
2459940.783823361,1.000268,0.0010929018
2459940.785212221,0.9981,0.0010923749
2459940.786601081,1.0014358,0.0010932714
2459940.787989941,1.0016075,0.0010935153
2459940.789378801,1.0007968,0.0010934463
2459940.790767661,0.99977595,0.0010928772
2459940.7921565208,1.0006083,0.0010927833
2459940.7935453807,1.0007321,0.0010926125
2459940.7949342406,0.9990554,0.0010919438
2459940.7963231006,1.0015717,0.0010928904
2459940.79771196,0.9994024,0.0010922324
2459940.79910082,1.0004182,0.0010924373
2459940.80048968,0.9988757,0.0010923448
2459940.80187854,1.0005614,0.0010926382
2459940.8032674,0.99996394,0.0010927989
2459940.8046562597,0.9986411,0.0010921765
2459940.8060451197,1.0008247,0.0010920326
2459940.8074339796,1.0013052,0.0010926957
2459940.8088228395,1.0020567,0.0010926661
2459940.8102116995,0.9994664,0.0010924047
2459940.8116005594,0.99862456,0.0010918572
2459940.8129894193,0.9999659,0.0010917927
2459940.8143782793,0.9997795,0.0010916431
2459940.815767139,0.99984866,0.0010915096
2459940.817155999,1.0003613,0.00109164
2459940.818544859,1.0003537,0.0010916308
2459940.819933719,0.998708,0.0010916454
2459940.821322579,0.9988233,0.0010912477
2459940.822711439,0.99843943,0.0010908834
2459940.824100299,1.000009,0.0010917379
2459940.8254891587,1.0003076,0.0010914428
2459940.8268780187,1.0010092,0.0010916982
2459940.8282668786,1.000284,0.0010915373
2459940.8296557385,0.9992892,0.0010909836
2459940.8310445985,1.0005648,0.0010916628
2459940.8324334584,0.9990256,0.0010910254
2459940.8338223184,1.0020957,0.0010921072
2459940.8352111783,1.0007569,0.0010917287
2459940.836600038,1.0003508,0.0010914217
2459940.837988898,0.99916905,0.0010909566
2459940.839377758,1.0017359,0.001092236
2459940.840766618,0.9993962,0.0010907565
2459940.842155478,0.99889874,0.0010910685
2459940.843544338,1.0006919,0.0010913112
2459940.844933198,1.0000812,0.0010909603
2459940.846322058,0.9982359,0.0010898904
2459940.8477109177,1.000068,0.0010914304
2459940.8490997776,1.0000541,0.001090868
2459940.8504886376,1.00061,0.0010906926
2459940.8518774975,0.99886394,0.001090478
2459940.8532663574,0.99912614,0.0010901643
2459940.8546552174,0.9994481,0.0010902922
2459940.8560440773,0.9997401,0.0010909113
2459940.8574329372,0.9984908,0.0010891258
2459940.858821797,0.9992929,0.0010897076
2459940.860210657,0.99836034,0.0010905174
2459940.861599517,0.998503,0.0010896717
2459940.862988377,0.99966294,0.0010898927
2459940.864377237,0.9992636,0.0010899085
2459940.865766097,0.9984588,0.0010895281
2459940.867154957,1.0004206,0.001089576
2459940.8685438167,1.0010697,0.0010898373
2459940.8699326767,1.000998,0.0010900707
2459940.8713215366,0.99994093,0.0010892354
2459940.8727103965,0.9994275,0.0010890766
2459940.8740992565,1.0005465,0.0010892857
2459940.8754881164,1.0003045,0.0010892575
2459940.876876977,1.0004086,0.0010890891
2459940.8782658367,0.9997557,0.0010891542
2459940.8796546967,1.0004343,0.0010891627
2459940.8810435566,1.0018421,0.0010902482
2459940.8824324165,1.0018837,0.0010895372
2459940.8838212765,0.99920386,0.001088325
2459940.8852101364,1.0002111,0.001089026
2459940.8865989964,0.9988937,0.0010879206
2459940.8879878563,0.99899894,0.0010884316
2459940.889376716,0.9998957,0.001088058
2459940.890765576,0.99948466,0.0010877448
2459940.892154436,1.0000936,0.0010884004
2459940.8935432965,0.9981092,0.0010876637
2459940.8949321564,0.9998469,0.0010876346
2459940.8963210164,0.99896836,0.0010875541
2459940.8977098763,0.99984926,0.0010877297
2459940.8990987362,0.99936754,0.0010871985
2459940.900487596,1.0008439,0.0010877778
2459940.901876456,1.0023088,0.0010875406
2459940.903265316,0.99998933,0.0010865185
2459940.904654176,0.99950033,0.001086805
2459940.9060430364,0.9991569,0.0010868941
2459940.9074318963,0.9996187,0.0010866923
2459940.9088207562,0.9996593,0.0010872553
2459940.910209616,1.0030879,0.0010874162
2459940.911598476,1.0015495,0.0010868952
2459940.912987336,1.0003222,0.0010862967
2459940.914376196,1.0003626,0.0010862075
2459940.915765056,1.0013305,0.00108643
2459940.9171539163,1.0002513,0.0010856871
2459940.9185427763,1.0004883,0.0010859348
2459940.919931636,1.001227,0.0010857418
2459940.921320496,0.9991295,0.0010848459
2459940.922709356,1.0003818,0.0010849381
2459940.924098216,1.000275,0.0010857782
2459940.9254870764,0.99967015,0.0010848665
2459940.9268759363,1.0010501,0.0010855237
2459940.9282647963,1.0010328,0.0010850003
2459940.929653656,1.0022664,0.0010854551
2459940.931042516,0.99907416,0.0010840392
2459940.932431376,1.0008422,0.0010847724
2459940.933820236,1.0009092,0.0010846463
2459940.9352090964,0.9998357,0.001084271
2459940.9365979563,1.0011472,0.0010845157
2459940.9379868163,1.0001674,0.001083892
2459940.939375676,0.99960023,0.0010833693
2459940.940764536,1.0004444,0.001083968
2459940.9421533966,1.0000266,0.0010831704
2459940.9435422565,0.9992585,0.0010830703
2459940.9449311164,1.0006704,0.0010838481
2459940.9463199764,1.0006212,0.001083088
2459940.9477088363,0.99948174,0.0010827465
2459940.949097696,1.003378,0.0010836014
2459940.9504865566,1.0016966,0.001082939
2459940.9518754166,1.0007507,0.0010825094
2459940.9532642765,0.99993306,0.0010820512
2459940.9546531364,1.0017653,0.0010823985
2459940.9560419964,1.0008011,0.0010817378
2459940.957430857,0.99999756,0.0010817032
2459940.9588197167,0.99986386,0.0010815376
2459940.9602085766,1.000468,0.0010816549
2459940.9615974366,0.9989708,0.0010812503
2459940.962986297,0.99963367,0.0010813646
2459940.964375157,0.9998706,0.0010807982
2459940.965764017,1.0008087,0.0010812851
2459940.967152877,0.9994646,0.0010802408
2459940.9685417367,0.99990284,0.0010801497
2459940.969930597,1.0002393,0.001080028
2459940.971319457,1.0014747,0.0010802299
2459940.972708317,0.9995538,0.0010797944
2459940.974097177,0.9996347,0.001079119
2459940.9754860373,0.9993424,0.0010792989
2459940.9768748973,0.9993101,0.0010788654
2459940.978263757,1.0008183,0.0010787221
2459940.979652617,1.0011901,0.0010792703
2459940.9810414775,1.0008353,0.0010787509
2459940.9824303375,1.0015293,0.0010782903
2459940.9838191974,1.0008926,0.001078576
2459940.9852080573,0.99934435,0.0010779724
2459940.9865969177,0.99893403,0.0010772998
2459940.9879857777,1.0014106,0.0010784412
2459940.9893746376,1.001934,0.0010781548
2459940.9907634975,0.99807155,0.0010768599
2459940.992152358,0.99885696,0.0010766085
2459940.993541218,1.0001218,0.0010766219
2459940.994930078,0.9989337,0.0010762011
2459940.9963189377,0.9997811,0.0010764739
2459940.997707798,1.0023829,0.0010765266
2459940.999096658,1.000154,0.0010761569
2459941.000485518,1.0013523,0.0010754843
2459941.0018743784,0.99957776,0.0010758234
2459941.0032632384,1.0023931,0.0010756953
2459941.0046520983,1.0007657,0.0010751501
2459941.006040958,0.9986808,0.0010747084
2459941.0074298186,1.0021509,0.0010754421
2459941.0088186786,1.0007873,0.0010750196
2459941.0102075385,1.0007942,0.0010751656
2459941.011596399,1.0006703,0.0010747269
2459941.012985259,1.0013335,0.0010743232
2459941.0143741188,1.00329,0.0010756148
2459941.0157629787,1.0016222,0.0010742736
2459941.017151839,0.9994942,0.001073701
2459941.018540699,1.0000689,0.0010732895
2459941.019929559,1.0009047,0.0010746917
2459941.0213184194,0.9995282,0.0010732522
2459941.0227072793,1.0002778,0.0010734904
2459941.0240961392,1.0012931,0.0010737098
2459941.0254849996,1.0005836,0.0010728828
2459941.0268738596,0.9977187,0.0010723779
2459941.0282627195,1.0002329,0.0010723788
2459941.02965158,0.9994673,0.0010730119
2459941.03104044,0.99910617,0.00107189
2459941.0324293,0.99927515,0.0010718354
2459941.03381816,1.000311,0.0010724297
2459941.03520702,1.0006561,0.0010724469
2459941.03659588,0.9995036,0.0010716513
2459941.0379847405,1.0007772,0.0010720853
2459941.0393736004,0.99900544,0.0010712681
2459941.0407624603,1.000619,0.0010715658
2459941.0421513207,1.0006357,0.0010713317
2459941.0435401807,1.0014507,0.0010721348
2459941.0449290406,1.0010337,0.0010714917
2459941.046317901,0.99830085,0.0010707099
2459941.047706761,1.0003638,0.0010713475
2459941.049095621,1.0019978,0.0010726429
2459941.0504844813,1.001438,0.001070979
2459941.051873341,1.0008427,0.0010715611
2459941.0532622016,0.9985218,0.0010705726
2459941.0546510615,0.9994668,0.0010705808
2459941.0560399215,0.99951345,0.0010705704
2459941.057428782,1.000566,0.0010707587
2459941.058817642,0.9993685,0.0010707299
2459941.0602065017,0.9994209,0.0010706512
2459941.061595362,1.0020883,0.0010714683
2459941.062984222,1.0016519,0.0010709433
2459941.0643730825,1.0025505,0.001071331
2459941.0657619424,0.9997865,0.0010703742
2459941.0671508024,0.99902815,0.0010700334
2459941.0685396628,1.0005708,0.0010706389
2459941.0699285227,1.0012438,0.0010709101
2459941.071317383,0.9980341,0.0010702583
2459941.072706243,0.99946815,0.0010702207
2459941.074095103,0.9989398,0.0010699802
2459941.0754839634,0.9987528,0.0010701546
2459941.0768728233,0.9994906,0.0010704162
2459941.0782616837,0.9995908,0.0010703927
2459941.0796505436,1.0000782,0.0010703169
2459941.0810394036,1.0008787,0.0010707531
2459941.082428264,1.0007968,0.0010702459
2459941.083817124,0.99948317,0.0010704767
2459941.0852059843,1.0001044,0.0010698573
2459941.0865948442,0.99925286,0.0010699363
2459941.0879837046,1.0007313,0.001070868
2459941.0893725646,0.9995483,0.0010700914
2459941.0907614245,1.0004226,0.0010697836
2459941.092150285,0.9992649,0.001070029
2459941.093539145,0.99900466,0.0010696437
2459941.0949280052,0.99941945,0.0010697276
2459941.096316865,0.99952,0.0010701105
2459941.0977057256,0.9985074,0.0010696208
2459941.0990945855,0.99890566,0.0010700187
2459941.1004834455,0.9998034,0.0010699183
2459941.101872306,0.99961156,0.0010693776
2459941.103261166,1.0006691,0.0010699352
2459941.104650026,0.99974024,0.0010694326
2459941.106038886,1.0003545,0.0010696385
2459941.1074277465,1.0003861,0.0010701086
2459941.1088166065,1.0000206,0.0010704019
2459941.110205467,1.002398,0.0010699487
2459941.111594327,1.0011542,0.0010693237
2459941.112983187,1.0015385,0.001069876
2459941.114372047,1.0000294,0.0010694711
2459941.115760907,0.99990517,0.0010691273
2459941.1171497675,0.9995072,0.0010687219
2459941.1185386274,0.9995949,0.0010683035
2459941.119927488,0.99957436,0.0010691573
2459941.1213163477,1.0032024,0.0010699022
2459941.122705208,0.99931055,0.0010681573
2459941.124094068,1.000397,0.0010680399
2459941.1254829285,1.0001683,0.0010681784
2459941.1268717884,1.0017955,0.001068632
2459941.128260649,1.0009257,0.0010684495
2459941.1296495087,1.0006226,0.0010684644
2459941.131038369,0.9994844,0.0010679065
2459941.132427229,0.99799615,0.001067492
2459941.1338160895,0.99974245,0.0010681466
2459941.1352049494,0.99900985,0.0010674088
2459941.13659381,1.0011325,0.0010681944
2459941.1379826698,0.99823326,0.0010669256
2459941.13937153,1.0005721,0.0010675892
2459941.14076039,1.0009344,0.0010679459
2459941.1421492505,1.000205,0.0010674262
2459941.1435381104,1.0012046,0.0010674198
2459941.144926971,1.0002021,0.0010674966
2459941.1463158308,1.0004156,0.0010673521
2459941.147704691,0.99913406,0.0010665106
2459941.149093551,0.999487,0.0010669245
2459941.1504824115,1.0016762,0.0010671777
2459941.1518712714,0.99954766,0.0010660817
2459941.153260132,1.0005642,0.0010667291
2459941.1546489922,1.0011647,0.0010667101
2459941.156037852,1.0014824,0.0010666345
2459941.1574267126,0.9998033,0.0010656804
2459941.1588155725,1.0001134,0.0010663528
2459941.160204433,0.9988279,0.0010656561
2459941.161593293,1.0007638,0.0010656451
2459941.1629821532,0.99981636,0.001065872
2459941.164371013,0.999857,0.0010654933
2459941.1657598736,0.99904907,0.0010652342
2459941.1671487335,1.000618,0.0010655135
2459941.168537594,1.0000304,0.0010654831
2459941.1699264543,0.9999226,0.0010650492
2459941.1713153142,0.9995022,0.001065577
2459941.1727041746,1.0019317,0.0010658929
2459941.1740930346,1.0009686,0.0010651619
2459941.175481895,0.99856853,0.0010645257
2459941.176870755,1.000788,0.0010653079
2459941.1782596153,1.0003434,0.001064578
2459941.1796484757,1.0010283,0.0010649639
2459941.1810373357,0.9998467,0.0010647795
2459941.182426196,0.9977976,0.0010641048
2459941.183815056,0.99992466,0.0010642349
2459941.1852039164,1.0012019,0.0010648242
2459941.1865927763,1.0005344,0.0010641249
2459941.1879816367,1.0004244,0.0010641499
2459941.189370497,0.9983472,0.0010636618
2459941.190759357,0.99953544,0.0010635311
2459941.1921482175,1.000366,0.0010643024
2459941.1935370774,1.0000421,0.0010637176
2459941.194925938,1.0019864,0.0010641196
2459941.196314798,1.0013402,0.0010648028
2459941.197703658,1.0004052,0.0010633401
2459941.1990925185,1.0002896,0.0010636355
2459941.2004813785,1.0009916,0.0010634223
2459941.201870239,1.0009956,0.0010637424
2459941.2032590993,1.000675,0.0010636882
2459941.204647959,1.0022362,0.001064105
2459941.2060368196,0.99948853,0.0010630072
2459941.2074256795,1.0016755,0.0010632813
2459941.20881454,1.0002357,0.0010632697
2459941.2102034003,1.0001879,0.0010632293
2459941.2115922603,1.0004352,0.001062805
2459941.2129811207,1.0016962,0.0010633348
2459941.214369981,1.0001769,0.0010624328
2459941.215758841,1.0012412,0.0010633888
2459941.2171477014,1.0020553,0.0010634898
2459941.218536562,0.9989069,0.0010620719
2459941.2199254218,0.9983433,0.0010626025
2459941.221314282,0.9990676,0.0010621247
2459941.222703142,1.0021529,0.0010634105
2459941.2240920025,1.000606,0.0010627161
2459941.225480863,1.0008993,0.0010624843
2459941.226869723,0.99991316,0.0010622527
2459941.228258583,1.0008705,0.0010625218
2459941.2296474436,0.9992409,0.001062126
2459941.2310363036,0.99960154,0.0010614067
2459941.232425164,1.0015557,0.0010626836
2459941.2338140244,0.99957514,0.001062282
2459941.2352028843,0.9997621,0.0010622129
2459941.2365917447,1.0011188,0.0010627499
2459941.237980605,0.9995471,0.001061949
2459941.239369465,1.00043,0.0010621599
2459941.2407583254,0.9997565,0.0010625063
2459941.242147186,0.99949336,0.0010616087
2459941.243536046,1.0004667,0.0010630008
2459941.244924906,0.999342,0.0010617825
2459941.2463137666,0.99974614,0.0010622434
2459941.2477026265,1.0016972,0.0010625471
2459941.249091487,1.0001156,0.0010621594
2459941.2504803473,0.9990571,0.0010616372
2459941.2518692072,0.99919,0.0010618835
2459941.2532580676,1.0000936,0.001062302
2459941.254646928,1.0010525,0.0010626604
2459941.256035788,0.9992933,0.0010618265
